locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMADFCGA_00368	CDS	972	pip_1	3.4.11.5		Proline iminopeptidase
AMADFCGA_00369	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
AMADFCGA_00370	CDS	1929	mdoG			Glucans biosynthesis protein G
AMADFCGA_00371	CDS	2559	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
AMADFCGA_00372	CDS	510				hypothetical protein
AMADFCGA_00373	CDS	1944	mcpQ_1		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_00374	CDS	1917	mcpQ_2		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_00375	CDS	708				hypothetical protein
AMADFCGA_00376	CDS	801	tatC		COG0805	Sec-independent protein translocase protein TatC
AMADFCGA_00377	CDS	477	tatB		COG1826	Sec-independent protein translocase protein TatB
AMADFCGA_00378	CDS	276	tatA		COG1826	Sec-independent protein translocase protein TatA
AMADFCGA_00379	CDS	333	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
AMADFCGA_00380	CDS	393	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
AMADFCGA_00381	CDS	1620	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
AMADFCGA_00382	CDS	624	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
AMADFCGA_00383	CDS	771	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
AMADFCGA_00384	CDS	279				hypothetical protein
AMADFCGA_00385	CDS	120				hypothetical protein
AMADFCGA_00386	CDS	603				hypothetical protein
AMADFCGA_00387	CDS	378				hypothetical protein
AMADFCGA_00388	CDS	1338	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
AMADFCGA_00389	CDS	579	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
AMADFCGA_00390	CDS	696	ftsN			Cell division protein FtsN
AMADFCGA_00391	CDS	1737	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
AMADFCGA_00392	CDS	2220	priA	3.6.4.-	COG1198	Primosomal protein N'
AMADFCGA_00393	CDS	222	rpmE		COG0254	50S ribosomal protein L31
AMADFCGA_00394	CDS	804				hypothetical protein
AMADFCGA_00395	CDS	1269	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
AMADFCGA_00396	CDS	2445	mrcA		COG5009	Penicillin-binding protein 1A
AMADFCGA_00397	CDS	1065	ftsA_1			Cell division protein FtsA
AMADFCGA_00398	CDS	576				hypothetical protein
AMADFCGA_00399	CDS	624				hypothetical protein
AMADFCGA_00400	CDS	528				hypothetical protein
AMADFCGA_00401	CDS	2136	pilQ			Type IV pilus biogenesis and competence protein PilQ
AMADFCGA_00402	CDS	492	aroK	2.7.1.71	COG0703	Shikimate kinase 1
AMADFCGA_00403	CDS	1104	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
AMADFCGA_00404	CDS	1629	damX			Cell division protein DamX
AMADFCGA_00405	CDS	4446	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AMADFCGA_00406	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AMADFCGA_00407	CDS	1539	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
AMADFCGA_00408	CDS	3225				hypothetical protein
AMADFCGA_00409	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
AMADFCGA_00410	CDS	1476	dan	3.5.1.81		D-aminoacylase
AMADFCGA_00411	CDS	861	hexR_1		COG1737	HTH-type transcriptional regulator HexR
AMADFCGA_00412	CDS	1350	gntT_1		COG2610	High-affinity gluconate transporter
AMADFCGA_00413	CDS	648				hypothetical protein
AMADFCGA_00414	CDS	1266	recF_2			DNA replication and repair protein RecF
AMADFCGA_00415	CDS	1269	ynfM			Inner membrane transport protein YnfM
AMADFCGA_00416	CDS	891	benM_1			HTH-type transcriptional regulator BenM
AMADFCGA_00417	CDS	843				hypothetical protein
AMADFCGA_00418	CDS	1227	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AMADFCGA_00419	CDS	729	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AMADFCGA_00420	CDS	456				hypothetical protein
AMADFCGA_00421	CDS	1197	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AMADFCGA_00422	CDS	483				hypothetical protein
AMADFCGA_00423	CDS	735	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AMADFCGA_00424	CDS	1248	ctcP	1.14.19.49		Tetracycline 7-halogenase
AMADFCGA_00425	CDS	2364				hypothetical protein
AMADFCGA_00426	CDS	615				hypothetical protein
AMADFCGA_00427	CDS	450				hypothetical protein
AMADFCGA_00428	CDS	939				hypothetical protein
AMADFCGA_00429	CDS	735				hypothetical protein
AMADFCGA_00430	CDS	1692				hypothetical protein
AMADFCGA_00431	CDS	546				hypothetical protein
AMADFCGA_00432	CDS	255	acpP_1		COG0236	Acyl carrier protein
AMADFCGA_00433	CDS	261				hypothetical protein
AMADFCGA_00434	CDS	813				hypothetical protein
AMADFCGA_00435	CDS	720				hypothetical protein
AMADFCGA_00436	CDS	780	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AMADFCGA_00437	CDS	396				hypothetical protein
AMADFCGA_00438	CDS	1677	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
AMADFCGA_00439	CDS	876	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
AMADFCGA_00440	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
AMADFCGA_00441	CDS	852	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
AMADFCGA_00442	CDS	801	madD	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADD
AMADFCGA_00443	CDS	639	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
AMADFCGA_00444	CDS	936	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
AMADFCGA_00445	CDS	417				hypothetical protein
AMADFCGA_00446	CDS	765				hypothetical protein
AMADFCGA_00447	CDS	972	gltC_1			HTH-type transcriptional regulator GltC
AMADFCGA_00448	CDS	615				hypothetical protein
AMADFCGA_00449	CDS	720	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
AMADFCGA_00450	CDS	1407	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AMADFCGA_00451	CDS	1875	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
AMADFCGA_00452	CDS	549	yceJ		COG3038	Cytochrome b561 
AMADFCGA_00453	CDS	579	yceI		COG2353	Protein YceI
AMADFCGA_00454	CDS	1890	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
AMADFCGA_00455	CDS	846	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
AMADFCGA_00456	CDS	1410	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
AMADFCGA_00457	CDS	1887				hypothetical protein
AMADFCGA_00458	CDS	396				hypothetical protein
AMADFCGA_00459	CDS	786	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
AMADFCGA_00460	CDS	1458	ygbN		COG2610	Inner membrane permease YgbN
AMADFCGA_00461	CDS	639	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
AMADFCGA_00462	CDS	1290	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
AMADFCGA_00463	CDS	906	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
AMADFCGA_00464	CDS	456				hypothetical protein
AMADFCGA_00465	CDS	1209	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AMADFCGA_00466	CDS	1848	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
AMADFCGA_00467	CDS	369				hypothetical protein
AMADFCGA_00468	CDS	324				hypothetical protein
AMADFCGA_00469	CDS	1215	hemW		COG0635	Heme chaperone HemW
AMADFCGA_00470	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
AMADFCGA_00471	CDS	621	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
AMADFCGA_00472	CDS	1140	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
AMADFCGA_00473	CDS	591				hypothetical protein
AMADFCGA_00474	CDS	819	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AMADFCGA_00475	CDS	687	yggS		COG0325	Pyridoxal phosphate homeostasis protein
AMADFCGA_00476	CDS	1035	pilT_1		COG2805	Twitching mobility protein
AMADFCGA_00477	CDS	678				hypothetical protein
AMADFCGA_00478	CDS	405				hypothetical protein
AMADFCGA_00479	CDS	1272	pyrC'		COG0044	Dihydroorotase-like protein
AMADFCGA_00480	CDS	1005	pyrB	2.1.3.2		Aspartate carbamoyltransferase
AMADFCGA_00481	CDS	513	pyrR	2.4.2.9		Bifunctional protein PyrR
AMADFCGA_00482	CDS	441	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
AMADFCGA_00483	CDS	573				hypothetical protein
AMADFCGA_00484	CDS	894				hypothetical protein
AMADFCGA_00485	CDS	960	gshB	6.3.2.3	COG0189	Glutathione synthetase
AMADFCGA_00486	CDS	411	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AMADFCGA_00487	CDS	366	pleD			Response regulator PleD
AMADFCGA_00488	CDS	540				hypothetical protein
AMADFCGA_00489	CDS	2043				hypothetical protein
AMADFCGA_00490	CDS	5982	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AMADFCGA_00491	CDS	471				hypothetical protein
AMADFCGA_00492	CDS	1464	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
AMADFCGA_00493	CDS	666	rspR_1		COG1802	HTH-type transcriptional repressor RspR
AMADFCGA_00494	CDS	1233				hypothetical protein
AMADFCGA_00495	CDS	765	pxpA_1	3.5.2.9		5-oxoprolinase subunit A
AMADFCGA_00496	CDS	795		4.2.1.-	COG4336	Putative hydro-lyase
AMADFCGA_00497	CDS	1605				hypothetical protein
AMADFCGA_00498	CDS	1734				hypothetical protein
AMADFCGA_00499	CDS	3390	mscK		COG3264	Mechanosensitive channel MscK
AMADFCGA_00500	CDS	1743	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
AMADFCGA_00501	CDS	3144				hypothetical protein
AMADFCGA_00502	CDS	2622				hypothetical protein
AMADFCGA_00503	CDS	1803	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AMADFCGA_00504	CDS	864				hypothetical protein
AMADFCGA_00505	CDS	3954	putA		COG0506	Bifunctional protein PutA
AMADFCGA_00506	CDS	1488	putP		COG0591	Sodium/proline symporter
AMADFCGA_00507	CDS	708	alyA_1	4.2.2.3		Alginate lyase
AMADFCGA_00508	CDS	2058			COG2199	putative signaling protein
AMADFCGA_00509	CDS	525	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
AMADFCGA_00510	CDS	297				hypothetical protein
AMADFCGA_00511	CDS	459	elaA		COG2153	Protein ElaA
AMADFCGA_00512	CDS	756				hypothetical protein
AMADFCGA_00513	CDS	2199	yccS		COG1289	Inner membrane protein YccS
AMADFCGA_00514	CDS	1179			COG2081	putative protein
AMADFCGA_00515	CDS	1380	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
AMADFCGA_00516	CDS	1644	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AMADFCGA_00517	CDS	2646	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AMADFCGA_00518	CDS	2958	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
AMADFCGA_00519	CDS	1035	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AMADFCGA_00520	CDS	1065	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
AMADFCGA_00521	CDS	1122	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
AMADFCGA_00522	tRNA	79				tRNA-Val(gac)
AMADFCGA_00523	CDS	735				hypothetical protein
AMADFCGA_00524	CDS	780				hypothetical protein
AMADFCGA_00525	CDS	1446				hypothetical protein
AMADFCGA_00526	CDS	516				IS3 family transposase ISPsy8
AMADFCGA_00527	CDS	597				IS3 family transposase ISPsy8
AMADFCGA_00528	CDS	6069				hypothetical protein
AMADFCGA_00529	CDS	1758	tobZ	6.1.2.2		nebramycin 5' synthase
AMADFCGA_00530	CDS	1131	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMADFCGA_00531	CDS	897				hypothetical protein
AMADFCGA_00532	CDS	1440				hypothetical protein
AMADFCGA_00533	CDS	957				hypothetical protein
AMADFCGA_00534	CDS	771				hypothetical protein
AMADFCGA_00535	CDS	1170				hypothetical protein
AMADFCGA_00536	CDS	639				hypothetical protein
AMADFCGA_00537	CDS	1803	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AMADFCGA_00538	CDS	1425	hldE		COG2870	Bifunctional protein HldE
AMADFCGA_00539	CDS	957				hypothetical protein
AMADFCGA_00540	CDS	816				hypothetical protein
AMADFCGA_00541	CDS	1176		1.-.-.-	COG0578	putative FAD-dependent oxidoreductase
AMADFCGA_00542	CDS	333			COG2076	Multidrug transporter
AMADFCGA_00543	CDS	1281	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AMADFCGA_00544	CDS	1440	tolC_1		COG1538	Outer membrane protein TolC
AMADFCGA_00545	CDS	1890	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
AMADFCGA_00546	CDS	1290				hypothetical protein
AMADFCGA_00547	CDS	747				hypothetical protein
AMADFCGA_00548	CDS	648	nudF	3.6.1.13		ADP-ribose pyrophosphatase
AMADFCGA_00549	CDS	453				hypothetical protein
AMADFCGA_00550	tRNA	71				tRNA-Ser(gga)
AMADFCGA_00551	CDS	618				hypothetical protein
AMADFCGA_00552	CDS	1905	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
AMADFCGA_00553	CDS	978				hypothetical protein
AMADFCGA_00554	CDS	522				hypothetical protein
AMADFCGA_00555	CDS	2256	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
AMADFCGA_00556	CDS	696				hypothetical protein
AMADFCGA_00557	CDS	1542				hypothetical protein
AMADFCGA_00558	CDS	1257	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
AMADFCGA_00559	CDS	1785	fimW			Cyclic-di-GMP receptor FimW
AMADFCGA_00560	CDS	1842	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
AMADFCGA_00561	CDS	1536				hypothetical protein
AMADFCGA_00562	CDS	852	motA		COG1291	Motility protein A
AMADFCGA_00563	CDS	1041	motB_1		COG1360	Motility protein B
AMADFCGA_00564	CDS	1032	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AMADFCGA_00565	CDS	537	orn	3.1.-.-	COG1949	Oligoribonuclease
AMADFCGA_00566	CDS	612				hypothetical protein
AMADFCGA_00567	CDS	1146	queG	1.17.99.6		Epoxyqueuosine reductase
AMADFCGA_00568	CDS	1491	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AMADFCGA_00569	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AMADFCGA_00570	CDS	1410	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
AMADFCGA_00571	CDS	1947	mutL			DNA mismatch repair protein MutL
AMADFCGA_00572	CDS	972	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AMADFCGA_00573	CDS	261	hfq		COG1923	RNA-binding protein Hfq
AMADFCGA_00574	CDS	1302	hflX		COG2262	GTPase HflX
AMADFCGA_00575	CDS	1206	hflK		COG0330	Modulator of FtsH protease HflK
AMADFCGA_00576	CDS	870	hflC		COG0330	Modulator of FtsH protease HflC
AMADFCGA_00577	CDS	1188	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
AMADFCGA_00578	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AMADFCGA_00579	CDS	1935				hypothetical protein
AMADFCGA_00580	tRNA	87				tRNA-Leu(cag)
AMADFCGA_00581	tRNA	87				tRNA-Leu(cag)
AMADFCGA_00582	CDS	2634	rnr	3.1.13.1	COG0557	Ribonuclease R
AMADFCGA_00583	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AMADFCGA_00584	CDS	426	rpsF		COG0360	30S ribosomal protein S6
AMADFCGA_00585	CDS	231	rpsR		COG0238	30S ribosomal protein S18
AMADFCGA_00586	CDS	897				hypothetical protein
AMADFCGA_00587	CDS	447	rplI		COG0359	50S ribosomal protein L9
AMADFCGA_00588	CDS	1395	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
AMADFCGA_00589	CDS	2871				hypothetical protein
AMADFCGA_00590	CDS	2310				hypothetical protein
AMADFCGA_00591	CDS	3279				hypothetical protein
AMADFCGA_00592	CDS	2496			COG2307	putative protein
AMADFCGA_00593	CDS	894			COG1305	putative protein
AMADFCGA_00594	CDS	447				Azurin
AMADFCGA_00595	CDS	597				IS3 family transposase ISPsy8
AMADFCGA_00596	CDS	516				IS3 family transposase ISPsy8
AMADFCGA_00597	CDS	828	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
AMADFCGA_00598	CDS	1224	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
AMADFCGA_00599	CDS	906	gcvA_2			Glycine cleavage system transcriptional activator
AMADFCGA_00600	CDS	1137	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
AMADFCGA_00601	CDS	915	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
AMADFCGA_00602	CDS	1314				hypothetical protein
AMADFCGA_00603	CDS	876	glnQ_2			Glutamine transport ATP-binding protein GlnQ
AMADFCGA_00604	CDS	717	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
AMADFCGA_00605	CDS	765	isfD	1.1.1.313	COG4221	Sulfoacetaldehyde reductase
AMADFCGA_00606	CDS	1179		5.1.3.11		Cellobiose 2-epimerase
AMADFCGA_00607	CDS	1893	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AMADFCGA_00608	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
AMADFCGA_00609	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
AMADFCGA_00610	CDS	1167	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
AMADFCGA_00611	CDS	1017	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
AMADFCGA_00612	CDS	843	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
AMADFCGA_00613	CDS	777				hypothetical protein
AMADFCGA_00614	CDS	705	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
AMADFCGA_00615	CDS	762				hypothetical protein
AMADFCGA_00616	CDS	501				hypothetical protein
AMADFCGA_00617	CDS	639		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
AMADFCGA_00618	CDS	732				hypothetical protein
AMADFCGA_00619	CDS	321				hypothetical protein
AMADFCGA_00620	CDS	1776				hypothetical protein
AMADFCGA_00621	CDS	606				hypothetical protein
AMADFCGA_00622	CDS	1044				hypothetical protein
AMADFCGA_00623	CDS	363				hypothetical protein
AMADFCGA_00624	CDS	1080				hypothetical protein
AMADFCGA_00625	CDS	768				hypothetical protein
AMADFCGA_00626	CDS	606	mrr		COG1715	Mrr restriction system protein
AMADFCGA_00627	CDS	231				hypothetical protein
AMADFCGA_00628	CDS	3198				hypothetical protein
AMADFCGA_00629	CDS	1383				hypothetical protein
AMADFCGA_00630	CDS	1977				hypothetical protein
AMADFCGA_00631	CDS	732	prtR		COG2932	HTH-type transcriptional regulator PrtR
AMADFCGA_00632	CDS	528	ppa_1	3.6.1.1	COG0221	Inorganic pyrophosphatase
AMADFCGA_00633	CDS	810	mtfA		COG3228	Protein MtfA
AMADFCGA_00634	CDS	648	dedA		COG0586	Protein DedA
AMADFCGA_00635	CDS	849	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
AMADFCGA_00636	CDS	693	eutB_1	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
AMADFCGA_00637	CDS	711	eutB_2	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
AMADFCGA_00638	CDS	1512	adh	1.2.1.3	COG1012	Aldehyde dehydrogenase
AMADFCGA_00639	CDS	1350	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
AMADFCGA_00640	CDS	630	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
AMADFCGA_00641	CDS	285				hypothetical protein
AMADFCGA_00642	CDS	642				hypothetical protein
AMADFCGA_00643	CDS	1728				hypothetical protein
AMADFCGA_00644	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
AMADFCGA_00645	CDS	363	cidA			Holin-like protein CidA
AMADFCGA_00646	CDS	717	yohK		COG1346	Inner membrane protein YohK
AMADFCGA_00647	CDS	591				hypothetical protein
AMADFCGA_00648	CDS	567				hypothetical protein
AMADFCGA_00649	CDS	639				hypothetical protein
AMADFCGA_00650	CDS	750	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
AMADFCGA_00651	CDS	306				hypothetical protein
AMADFCGA_00652	CDS	858				hypothetical protein
AMADFCGA_00653	CDS	1356				hypothetical protein
AMADFCGA_00654	CDS	1278	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
AMADFCGA_00655	CDS	279				hypothetical protein
AMADFCGA_00656	CDS	1398				hypothetical protein
AMADFCGA_00657	CDS	1029				hypothetical protein
AMADFCGA_00658	CDS	804	nimR			HTH-type transcriptional regulator NimR
AMADFCGA_00659	CDS	897				hypothetical protein
AMADFCGA_00660	CDS	681				hypothetical protein
AMADFCGA_00661	CDS	399	hmrR			HTH-type transcriptional regulator HmrR
AMADFCGA_00662	CDS	2199	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
AMADFCGA_00663	CDS	381				hypothetical protein
AMADFCGA_00664	CDS	198				hypothetical protein
AMADFCGA_00665	CDS	1197	bcr			Bicyclomycin resistance protein
AMADFCGA_00666	CDS	1014				Zinc-type alcohol dehydrogenase-like protein
AMADFCGA_00667	CDS	924	dmlR_1			HTH-type transcriptional regulator DmlR
AMADFCGA_00668	CDS	693				hypothetical protein
AMADFCGA_00669	CDS	954		3.5.4.2	COG1816	Adenine deaminase
AMADFCGA_00670	CDS	966	vldW_1	1.14.11.52		Validamycin A dioxygenase
AMADFCGA_00671	CDS	1095				Purine-binding protein
AMADFCGA_00672	CDS	792	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
AMADFCGA_00673	CDS	969	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
AMADFCGA_00674	CDS	990	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
AMADFCGA_00675	CDS	921	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
AMADFCGA_00676	CDS	1104	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
AMADFCGA_00677	CDS	1356		3.5.4.32	COG0402	8-oxoguanine deaminase
AMADFCGA_00678	CDS	690				hypothetical protein
AMADFCGA_00679	CDS	108				hypothetical protein
AMADFCGA_00680	CDS	348				hypothetical protein
AMADFCGA_00681	CDS	633				hypothetical protein
AMADFCGA_00682	CDS	927				hypothetical protein
AMADFCGA_00683	CDS	1101				hypothetical protein
AMADFCGA_00684	CDS	1554	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
AMADFCGA_00685	CDS	594	yigZ		COG1739	IMPACT family member YigZ
AMADFCGA_00686	CDS	663	rutR_1		COG1309	HTH-type transcriptional regulator RutR
AMADFCGA_00687	CDS	1398	xanP		COG2233	Xanthine permease XanP
AMADFCGA_00688	CDS	921				hypothetical protein
AMADFCGA_00689	CDS	1347		2.6.1.18		Omega-amino acid--pyruvate aminotransferase
AMADFCGA_00690	CDS	1494	bauC_1	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
AMADFCGA_00691	rRNA	1532				16S ribosomal RNA
AMADFCGA_00692	tRNA	77				tRNA-Ile(gat)
AMADFCGA_00693	tRNA	76				tRNA-Ala(tgc)
AMADFCGA_00694	rRNA	2891				23S ribosomal RNA
AMADFCGA_00695	rRNA	110				5S ribosomal RNA
AMADFCGA_00696	CDS	3474	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
AMADFCGA_00697	CDS	3693	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
AMADFCGA_00698	CDS	2094	recD_1	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
AMADFCGA_00699	CDS	417				hypothetical protein
AMADFCGA_00700	CDS	435				hypothetical protein
AMADFCGA_00701	CDS	243				hypothetical protein
AMADFCGA_00702	CDS	1161				hypothetical protein
AMADFCGA_00703	CDS	948	hdfR_2			HTH-type transcriptional regulator HdfR
AMADFCGA_00704	CDS	1527	mmsA	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
