locus_tag	ftype	length_bp	gene	EC_number	COG	product
INPMIPDD_00364	CDS	450				hypothetical protein
INPMIPDD_00365	CDS	948				hypothetical protein
INPMIPDD_00366	CDS	735				hypothetical protein
INPMIPDD_00367	CDS	1692				hypothetical protein
INPMIPDD_00368	CDS	546				hypothetical protein
INPMIPDD_00369	CDS	255	acpP_1		COG0236	Acyl carrier protein
INPMIPDD_00370	CDS	261				hypothetical protein
INPMIPDD_00371	CDS	813				hypothetical protein
INPMIPDD_00372	CDS	720				hypothetical protein
INPMIPDD_00373	CDS	780	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
INPMIPDD_00374	CDS	396				hypothetical protein
INPMIPDD_00375	CDS	1677	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
INPMIPDD_00376	CDS	876	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
INPMIPDD_00377	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
INPMIPDD_00378	CDS	852	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
INPMIPDD_00379	CDS	801				hypothetical protein
INPMIPDD_00380	CDS	639	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
INPMIPDD_00381	CDS	936	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
INPMIPDD_00382	CDS	417				hypothetical protein
INPMIPDD_00383	CDS	765				hypothetical protein
INPMIPDD_00384	CDS	972	gltC_1			HTH-type transcriptional regulator GltC
INPMIPDD_00385	CDS	615				hypothetical protein
INPMIPDD_00386	CDS	720	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
INPMIPDD_00387	CDS	1407	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
INPMIPDD_00388	CDS	1875	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
INPMIPDD_00389	CDS	549	yceJ		COG3038	Cytochrome b561 
INPMIPDD_00390	CDS	579	yceI		COG2353	Protein YceI
INPMIPDD_00391	CDS	1890	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
INPMIPDD_00392	CDS	846	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
INPMIPDD_00393	CDS	1410	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
INPMIPDD_00394	CDS	396				hypothetical protein
INPMIPDD_00395	CDS	786	otnI_1	5.3.1.35	COG3622	2-oxo-tetronate isomerase
INPMIPDD_00396	CDS	1458	ygbN		COG2610	Inner membrane permease YgbN
INPMIPDD_00397	CDS	639	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
INPMIPDD_00398	CDS	1290	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
INPMIPDD_00399	CDS	906	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
INPMIPDD_00400	CDS	456				hypothetical protein
INPMIPDD_00401	CDS	1209	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
INPMIPDD_00402	CDS	1848	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
INPMIPDD_00403	CDS	324				hypothetical protein
INPMIPDD_00404	CDS	1215	hemW		COG0635	Heme chaperone HemW
INPMIPDD_00405	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
INPMIPDD_00406	CDS	621	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
INPMIPDD_00407	CDS	1140	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
INPMIPDD_00408	CDS	591				hypothetical protein
INPMIPDD_00409	CDS	819	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
INPMIPDD_00410	CDS	687	yggS		COG0325	Pyridoxal phosphate homeostasis protein
INPMIPDD_00411	CDS	1035	pilT_1		COG2805	Twitching mobility protein
INPMIPDD_00412	CDS	681				hypothetical protein
INPMIPDD_00413	CDS	405				hypothetical protein
INPMIPDD_00414	CDS	1272	pyrC'		COG0044	Dihydroorotase-like protein
INPMIPDD_00415	CDS	1005	pyrB	2.1.3.2		Aspartate carbamoyltransferase
INPMIPDD_00416	CDS	513	pyrR	2.4.2.9		Bifunctional protein PyrR
INPMIPDD_00417	CDS	441	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
INPMIPDD_00418	CDS	573				hypothetical protein
INPMIPDD_00419	CDS	903				hypothetical protein
INPMIPDD_00420	CDS	960	gshB	6.3.2.3	COG0189	Glutathione synthetase
INPMIPDD_00421	CDS	411	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
INPMIPDD_00422	CDS	366	pleD_1			Response regulator PleD
INPMIPDD_00423	CDS	540				hypothetical protein
INPMIPDD_00424	CDS	2043				hypothetical protein
INPMIPDD_00425	CDS	5985	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
INPMIPDD_00426	CDS	471				hypothetical protein
INPMIPDD_00427	CDS	1464	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
INPMIPDD_00428	CDS	666	rspR_1		COG1802	HTH-type transcriptional repressor RspR
INPMIPDD_00429	CDS	1233				hypothetical protein
INPMIPDD_00430	CDS	765	pxpA_1	3.5.2.9	COG1540	5-oxoprolinase subunit A
INPMIPDD_00431	CDS	795		4.2.1.-	COG4336	Putative hydro-lyase
INPMIPDD_00432	CDS	1605				hypothetical protein
INPMIPDD_00433	CDS	1740				hypothetical protein
INPMIPDD_00434	CDS	591				hypothetical protein
INPMIPDD_00435	CDS	1353				hypothetical protein
INPMIPDD_00436	CDS	288				hypothetical protein
INPMIPDD_00437	CDS	3390	mscK		COG3264	Mechanosensitive channel MscK
INPMIPDD_00438	CDS	1743	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
INPMIPDD_00439	CDS	3132				hypothetical protein
INPMIPDD_00440	CDS	2622				hypothetical protein
INPMIPDD_00441	CDS	1803	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
INPMIPDD_00442	CDS	3954	putA		COG0506	Bifunctional protein PutA
INPMIPDD_00443	CDS	1488	putP		COG0591	Sodium/proline symporter
INPMIPDD_00444	CDS	672	alyA_1	4.2.2.3		Alginate lyase
INPMIPDD_00445	CDS	2139	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
INPMIPDD_00446	CDS	525	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
INPMIPDD_00447	CDS	297				hypothetical protein
INPMIPDD_00448	CDS	459	elaA		COG2153	Protein ElaA
INPMIPDD_00449	CDS	741				hypothetical protein
INPMIPDD_00450	CDS	2199	yccS		COG1289	Inner membrane protein YccS
INPMIPDD_00451	CDS	1179			COG2081	putative protein
INPMIPDD_00452	CDS	1518	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
INPMIPDD_00453	CDS	1647	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
INPMIPDD_00454	CDS	2646	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
INPMIPDD_00455	CDS	2958	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
INPMIPDD_00456	CDS	1035	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
INPMIPDD_00457	CDS	1065	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
INPMIPDD_00458	CDS	1122	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
INPMIPDD_00459	tRNA	79				tRNA-Val(gac)
INPMIPDD_00460	CDS	735				hypothetical protein
INPMIPDD_00461	CDS	780				hypothetical protein
INPMIPDD_00462	CDS	1446				hypothetical protein
INPMIPDD_00463	CDS	6069				hypothetical protein
INPMIPDD_00464	CDS	1758	tobZ	6.1.2.2		nebramycin 5' synthase
INPMIPDD_00465	CDS	1131	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INPMIPDD_00466	CDS	897				hypothetical protein
INPMIPDD_00467	CDS	1440				hypothetical protein
INPMIPDD_00468	CDS	957				hypothetical protein
INPMIPDD_00469	CDS	771				hypothetical protein
INPMIPDD_00470	CDS	1149				hypothetical protein
INPMIPDD_00471	CDS	639				hypothetical protein
INPMIPDD_00472	CDS	1803	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
INPMIPDD_00473	CDS	1425	hldE		COG2870	Bifunctional protein HldE
INPMIPDD_00474	CDS	957				hypothetical protein
INPMIPDD_00475	CDS	816				hypothetical protein
INPMIPDD_00476	CDS	1176		1.-.-.-	COG0578	putative FAD-dependent oxidoreductase
INPMIPDD_00477	CDS	333			COG2076	Multidrug transporter
INPMIPDD_00478	CDS	1281	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
INPMIPDD_00479	CDS	1440	tolC_1		COG1538	Outer membrane protein TolC
INPMIPDD_00480	CDS	1890	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
INPMIPDD_00481	CDS	1335				hypothetical protein
INPMIPDD_00482	CDS	747				hypothetical protein
INPMIPDD_00483	CDS	648	nudF	3.6.1.13		ADP-ribose pyrophosphatase
INPMIPDD_00484	CDS	453				hypothetical protein
INPMIPDD_00485	CDS	375				hypothetical protein
INPMIPDD_00486	CDS	807	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
INPMIPDD_00487	CDS	618				hypothetical protein
INPMIPDD_00488	CDS	1905	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
INPMIPDD_00489	CDS	978				hypothetical protein
INPMIPDD_00490	CDS	522				hypothetical protein
INPMIPDD_00491	CDS	2256	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
INPMIPDD_00492	CDS	696				hypothetical protein
INPMIPDD_00493	CDS	1545				hypothetical protein
INPMIPDD_00494	CDS	1257	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
INPMIPDD_00495	CDS	1785	fimW			Cyclic-di-GMP receptor FimW
INPMIPDD_00496	CDS	1857	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
INPMIPDD_00497	CDS	1536				hypothetical protein
INPMIPDD_00498	CDS	852	motA		COG1291	Motility protein A
INPMIPDD_00499	CDS	1041	motB_1		COG1360	Motility protein B
INPMIPDD_00500	CDS	1032	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
INPMIPDD_00501	CDS	537	orn	3.1.-.-	COG1949	Oligoribonuclease
INPMIPDD_00502	CDS	612				hypothetical protein
INPMIPDD_00503	CDS	1146	queG	1.17.99.6		Epoxyqueuosine reductase
INPMIPDD_00504	CDS	1491	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
INPMIPDD_00505	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
INPMIPDD_00506	CDS	1410	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
INPMIPDD_00507	CDS	1947	mutL			DNA mismatch repair protein MutL
INPMIPDD_00508	CDS	972	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
INPMIPDD_00509	CDS	261	hfq		COG1923	RNA-binding protein Hfq
INPMIPDD_00510	CDS	1302	hflX		COG2262	GTPase HflX
INPMIPDD_00511	CDS	1200	hflK		COG0330	Modulator of FtsH protease HflK
INPMIPDD_00512	CDS	870	hflC		COG0330	Modulator of FtsH protease HflC
INPMIPDD_00513	CDS	1188	hisZ_1		COG3705	ATP phosphoribosyltransferase regulatory subunit
INPMIPDD_00514	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
INPMIPDD_00515	CDS	1935				hypothetical protein
INPMIPDD_00516	CDS	3177				hypothetical protein
INPMIPDD_00517	tRNA	87				tRNA-Leu(cag)
INPMIPDD_00518	tRNA	87				tRNA-Leu(cag)
INPMIPDD_00519	CDS	2640	rnr	3.1.13.1	COG0557	Ribonuclease R
INPMIPDD_00520	CDS	756	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
INPMIPDD_00521	CDS	150				hypothetical protein
INPMIPDD_00522	CDS	426	rpsF		COG0360	30S ribosomal protein S6
INPMIPDD_00523	CDS	231	rpsR		COG0238	30S ribosomal protein S18
INPMIPDD_00524	CDS	897				hypothetical protein
INPMIPDD_00525	CDS	447	rplI		COG0359	50S ribosomal protein L9
INPMIPDD_00526	CDS	1395	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
INPMIPDD_00527	CDS	2310				hypothetical protein
INPMIPDD_00528	CDS	3279				hypothetical protein
INPMIPDD_00529	CDS	2496			COG2307	putative protein
INPMIPDD_00530	CDS	894			COG1305	putative protein
INPMIPDD_00531	CDS	447				Azurin
INPMIPDD_00532	CDS	828	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
INPMIPDD_00533	CDS	1224	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
INPMIPDD_00534	CDS	906	gcvA_1			Glycine cleavage system transcriptional activator
INPMIPDD_00535	CDS	1137	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
INPMIPDD_00536	CDS	915	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
INPMIPDD_00537	CDS	1320				hypothetical protein
INPMIPDD_00538	CDS	876	glnQ_2			Glutamine transport ATP-binding protein GlnQ
INPMIPDD_00539	CDS	717	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
INPMIPDD_00540	CDS	765	isfD	1.1.1.313	COG4221	Sulfoacetaldehyde reductase
INPMIPDD_00541	CDS	1179		5.1.3.11		Cellobiose 2-epimerase
INPMIPDD_00542	CDS	1893	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
INPMIPDD_00543	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
INPMIPDD_00544	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
INPMIPDD_00545	CDS	1167	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
INPMIPDD_00546	CDS	1017	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
INPMIPDD_00547	CDS	843	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
INPMIPDD_00548	CDS	777				hypothetical protein
INPMIPDD_00549	CDS	705	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
INPMIPDD_00550	CDS	762				hypothetical protein
INPMIPDD_00551	CDS	615				hypothetical protein
INPMIPDD_00552	CDS	639		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
INPMIPDD_00553	CDS	732				hypothetical protein
INPMIPDD_00554	CDS	321				hypothetical protein
INPMIPDD_00555	CDS	1776				hypothetical protein
INPMIPDD_00556	CDS	606				hypothetical protein
INPMIPDD_00557	CDS	1044				hypothetical protein
INPMIPDD_00558	CDS	246				hypothetical protein
INPMIPDD_00559	CDS	732	prtR		COG2932	HTH-type transcriptional regulator PrtR
INPMIPDD_00560	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
INPMIPDD_00561	CDS	810	mtfA		COG3228	Protein MtfA
INPMIPDD_00562	CDS	648	dedA		COG0586	Protein DedA
INPMIPDD_00563	CDS	849	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
INPMIPDD_00564	CDS	1395	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
INPMIPDD_00565	CDS	1521	adh_1	1.2.1.3	COG1012	Aldehyde dehydrogenase
INPMIPDD_00566	CDS	1350	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
INPMIPDD_00567	CDS	630	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
INPMIPDD_00568	CDS	285				hypothetical protein
INPMIPDD_00569	CDS	642				hypothetical protein
INPMIPDD_00570	CDS	1728				hypothetical protein
INPMIPDD_00571	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
INPMIPDD_00572	CDS	363	cidA			Holin-like protein CidA
INPMIPDD_00573	CDS	717	yohK		COG1346	Inner membrane protein YohK
INPMIPDD_00574	CDS	591				hypothetical protein
INPMIPDD_00575	CDS	567				hypothetical protein
INPMIPDD_00576	CDS	639				hypothetical protein
INPMIPDD_00577	CDS	750	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
INPMIPDD_00578	CDS	306				hypothetical protein
INPMIPDD_00579	CDS	858				hypothetical protein
INPMIPDD_00580	CDS	1356				hypothetical protein
INPMIPDD_00581	CDS	1278	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
INPMIPDD_00582	CDS	279				hypothetical protein
INPMIPDD_00583	CDS	1398				hypothetical protein
INPMIPDD_00584	CDS	1029				hypothetical protein
INPMIPDD_00585	CDS	804	nimR			HTH-type transcriptional regulator NimR
INPMIPDD_00586	CDS	897				hypothetical protein
INPMIPDD_00587	CDS	399	hmrR			HTH-type transcriptional regulator HmrR
INPMIPDD_00588	CDS	2199	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
INPMIPDD_00589	CDS	381				hypothetical protein
INPMIPDD_00590	CDS	198				hypothetical protein
INPMIPDD_00591	CDS	1197	bcr			Bicyclomycin resistance protein
INPMIPDD_00592	CDS	1014				Zinc-type alcohol dehydrogenase-like protein
INPMIPDD_00593	CDS	924	dmlR_1			HTH-type transcriptional regulator DmlR
INPMIPDD_00594	CDS	693				hypothetical protein
INPMIPDD_00595	CDS	954		3.5.4.2	COG1816	Adenine deaminase
INPMIPDD_00596	CDS	966	vldW_1	1.14.11.52		Validamycin A dioxygenase
INPMIPDD_00597	CDS	1095				Purine-binding protein
INPMIPDD_00598	CDS	792	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
INPMIPDD_00599	CDS	969	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
INPMIPDD_00600	CDS	990	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
INPMIPDD_00601	CDS	921	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
INPMIPDD_00602	CDS	1104	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
INPMIPDD_00603	CDS	1356		3.5.4.32	COG0402	8-oxoguanine deaminase
INPMIPDD_00604	CDS	690				hypothetical protein
INPMIPDD_00605	CDS	927				hypothetical protein
INPMIPDD_00606	CDS	1101				hypothetical protein
INPMIPDD_00607	CDS	246				hypothetical protein
INPMIPDD_00608	CDS	1305	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
INPMIPDD_00609	CDS	594	yigZ		COG1739	IMPACT family member YigZ
INPMIPDD_00610	CDS	663	rutR_1		COG1309	HTH-type transcriptional regulator RutR
INPMIPDD_00611	CDS	1398	xanP		COG2233	Xanthine permease XanP
INPMIPDD_00612	CDS	921				hypothetical protein
INPMIPDD_00613	CDS	1347		2.6.1.18		Omega-amino acid--pyruvate aminotransferase
INPMIPDD_00614	CDS	1494	bauC_1	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
INPMIPDD_00615	rRNA	1534				16S ribosomal RNA
INPMIPDD_00616	tRNA	77				tRNA-Ile(gat)
INPMIPDD_00617	tRNA	76				tRNA-Ala(tgc)
INPMIPDD_00618	rRNA	2891				23S ribosomal RNA
INPMIPDD_00619	rRNA	110				5S ribosomal RNA
INPMIPDD_00620	CDS	3474	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
INPMIPDD_00621	CDS	3693	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
INPMIPDD_00622	CDS	2094	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
INPMIPDD_00623	CDS	405				hypothetical protein
INPMIPDD_00624	CDS	1140				hypothetical protein
INPMIPDD_00625	CDS	948	hdfR_1			HTH-type transcriptional regulator HdfR
INPMIPDD_00626	CDS	1527	mmsA	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
INPMIPDD_00627	CDS	888	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
INPMIPDD_00628	CDS	1728	ggt	3.4.19.13		Glutathione hydrolase proenzyme
INPMIPDD_00629	CDS	768	phnE_1		COG3639	Phosphate-import permease protein PhnE
INPMIPDD_00630	CDS	828				hypothetical protein
INPMIPDD_00631	CDS	798	phnC_1	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
INPMIPDD_00632	CDS	852	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
INPMIPDD_00633	CDS	1185	selD	2.7.9.3	COG0709	Selenide, water dikinase
INPMIPDD_00634	CDS	1101	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
INPMIPDD_00635	CDS	765				hypothetical protein
INPMIPDD_00636	CDS	969	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
INPMIPDD_00637	CDS	312	rplU		COG0261	50S ribosomal protein L21
INPMIPDD_00638	CDS	276	rpmA		COG0211	50S ribosomal protein L27
INPMIPDD_00639	CDS	1224	obg	3.6.5.-		GTPase Obg
INPMIPDD_00640	CDS	1119	proB	2.7.2.11		Glutamate 5-kinase
INPMIPDD_00641	CDS	471				hypothetical protein
INPMIPDD_00642	CDS	279	rpsT		COG0268	30S ribosomal protein S20
INPMIPDD_00643	CDS	1539	murJ_1		COG0728	putative lipid II flippase MurJ
INPMIPDD_00644	CDS	927	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
INPMIPDD_00645	CDS	2832	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
INPMIPDD_00646	CDS	507	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
INPMIPDD_00647	CDS	477	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
INPMIPDD_00648	CDS	948	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
INPMIPDD_00649	CDS	501				hypothetical protein
INPMIPDD_00650	CDS	474				hypothetical protein
INPMIPDD_00651	CDS	516				hypothetical protein
INPMIPDD_00652	CDS	708				hypothetical protein
INPMIPDD_00653	CDS	501				hypothetical protein
INPMIPDD_00654	CDS	3204				hypothetical protein
INPMIPDD_00655	CDS	408				hypothetical protein
INPMIPDD_00656	CDS	1104	thiO	1.4.3.19		Glycine oxidase
INPMIPDD_00657	CDS	1338	zraR_1		COG2204	Transcriptional regulatory protein ZraR
INPMIPDD_00658	CDS	1593	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_00659	CDS	240				hypothetical protein
INPMIPDD_00660	CDS	1023	bamD			Outer membrane protein assembly factor BamD
INPMIPDD_00661	CDS	963	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
INPMIPDD_00662	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
INPMIPDD_00663	CDS	2565	clpB		COG0542	Chaperone protein ClpB
INPMIPDD_00664	tRNA	76				tRNA-Asn(gtt)
INPMIPDD_00665	tRNA	77				tRNA-Pro(tgg)
INPMIPDD_00666	tRNA	76				tRNA-Lys(ttt)
INPMIPDD_00667	tRNA	77				tRNA-Pro(tgg)
INPMIPDD_00668	CDS	1404	xerC_2			Tyrosine recombinase XerC
INPMIPDD_00669	CDS	1911				hypothetical protein
INPMIPDD_00670	CDS	423	arsC_1	1.20.4.1		Glutaredoxin arsenate reductase
INPMIPDD_00671	CDS	357	arsR1		COG0640	Arsenic resistance transcriptional regulator ArsR1
INPMIPDD_00672	CDS	1284	arsB_1		COG1055	Arsenical pump membrane protein
INPMIPDD_00673	CDS	471	arsC_2	1.20.4.4	COG0394	Arsenate reductase
INPMIPDD_00674	CDS	714	arsH	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
INPMIPDD_00675	CDS	423	arsC_3	1.20.4.1		Arsenate reductase
INPMIPDD_00676	CDS	1071	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
INPMIPDD_00677	CDS	369				hypothetical protein
INPMIPDD_00678	CDS	1539				hypothetical protein
INPMIPDD_00679	CDS	960	xerD_1		COG4974	Tyrosine recombinase XerD
INPMIPDD_00680	CDS	315				hypothetical protein
INPMIPDD_00681	CDS	216				hypothetical protein
INPMIPDD_00682	CDS	873				hypothetical protein
INPMIPDD_00683	CDS	231				hypothetical protein
INPMIPDD_00684	CDS	804				IS21 family transposase ISPsy20
INPMIPDD_00685	CDS	1509				hypothetical protein
INPMIPDD_00686	CDS	417				hypothetical protein
INPMIPDD_00687	CDS	279				hypothetical protein
INPMIPDD_00688	CDS	882				IS3 family transposase ISPsy29
INPMIPDD_00689	CDS	2406	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
INPMIPDD_00690	CDS	5289	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
INPMIPDD_00691	CDS	960	pleD_2			Response regulator PleD
INPMIPDD_00692	CDS	222				hypothetical protein
INPMIPDD_00693	CDS	2415				hypothetical protein
INPMIPDD_00694	CDS	984	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
INPMIPDD_00695	CDS	1800	tnsB			Transposon Tn7 transposition protein TnsB
INPMIPDD_00696	CDS	855				hypothetical protein
INPMIPDD_00697	CDS	189				hypothetical protein
INPMIPDD_00698	CDS	630				hypothetical protein
INPMIPDD_00699	CDS	666				hypothetical protein
INPMIPDD_00700	CDS	366				hypothetical protein
INPMIPDD_00701	CDS	681	xerC_3			Tyrosine recombinase XerC
INPMIPDD_00702	CDS	441				hypothetical protein
INPMIPDD_00703	CDS	1407				hypothetical protein
INPMIPDD_00704	CDS	933				hypothetical protein
